observed brix,observed polarity, temp,corrected brix,corrected pol,normal recovery
17,64,29,17.11,15.63,10.741
17,65,29,17.11,15.88,10.916
17,66,29,17.11,16.12,11.084
17,67,29,17.11,16.37,11.259
17,68,29,17.11,16.61,11.427
17,69,29,17.11,16.85,11.595
17,10,30,17.18,2.44,1.508
17,11,30,17.18,2.69,1.683
17,12,30,17.18,2.93,1.851
17,13,30,17.18,3.18,2.026
17,14,30,17.18,3.42,2.194
17,15,30,17.18,3.66,2.362
17,16,30,17.18,3.91,2.537
17,17,30,17.18,4.15,2.705
17,18,30,17.18,4.40,2.88
17,19,30,17.18,4.64,3.048
17,20,30,17.18,4.89,3.223
17,21,30,17.18,5.12,3.384
17,22,30,17.18,5.37,3.559
17,23,30,17.18,5.62,3.734
17,24,30,17.18,5.86,3.902
17,25,30,17.18,6.11,4.077
17,26,30,17.18,6.35,4.245
17,27,30,17.18,6.59,4.413
17,28,30,17.18,6.84,4.588
17,29,30,17.18,7.08,4.756
17,30,30,17.18,7.33,4.931
17,31,30,17.18,7.57,5.099
17,32,30,17.18,7.82,5.274
17,33,30,17.18,8.06,5.442
17,34,30,17.18,8.30,5.61
17,35,30,17.18,8.55,5.785
17,36,30,17.18,8.79,5.953
17,37,30,17.18,9.04,6.128
17,38,30,17.18,9.28,6.296
17,39,30,17.18,9.53,6.471
17,40,30,17.18,9.77,6.639
17,41,30,17.18,10.01,6.807
17,42,30,17.18,10.26,6.982
17,43,30,17.18,10.50,7.15
17,44,30,17.18,10.75,7.325
17,45,30,17.18,10.99,7.493
17,46,30,17.18,11.24,7.668
17,47,30,17.18,11.48,7.836
17,48,30,17.18,11.72,8.004
17,49,30,17.18,11.97,8.179
17,50,30,17.18,12.21,8.347
17,51,30,17.18,12.46,8.522
17,52,30,17.18,12.70,8.69
17,53,30,17.18,12.95,8.865
17,54,30,17.18,13.20,9.04
17,55,30,17.18,13.43,9.201
17,56,30,17.18,13.68,9.376
17,57,30,17.18,13.92,9.544
17,58,30,17.18,14.17,9.719
17,59,30,17.18,14.41,9.887
17,60,30,17.18,14.66,10.062
17,61,30,17.18,14.90,10.23
17,62,30,17.18,15.14,10.398
17,63,30,17.18,15.39,10.573
17,64,30,17.18,15.63,10.741
17,65,30,17.18,15.88,10.916
17,66,30,17.18,16.12,11.084
17,67,30,17.18,16.37,11.259
17,68,30,17.18,16.61,11.427
17,69,30,17.18,16.85,11.595
17,10,31,17.26,2.44,1.508
17,11,31,17.26,2.69,1.683
17,12,31,17.26,2.93,1.851
17,13,31,17.26,3.18,2.026
17,14,31,17.26,3.42,2.194
17,15,31,17.26,3.66,2.362
17,16,31,17.26,3.91,2.537
17,17,31,17.26,4.15,2.705
17,18,31,17.26,4.40,2.88
17,19,31,17.26,4.64,3.048
17,20,31,17.26,4.89,3.223
17,21,31,17.26,5.12,3.384
17,22,31,17.26,5.37,3.559
17,23,31,17.26,5.62,3.734
17,24,31,17.26,5.86,3.902
17,25,31,17.26,6.11,4.077
17,26,31,17.26,6.35,4.245
17,27,31,17.26,6.59,4.413
17,28,31,17.26,6.84,4.588
17,29,31,17.26,7.08,4.756
17,30,31,17.26,7.33,4.931
17,31,31,17.26,7.57,5.099
17,32,31,17.26,7.82,5.274
17,33,31,17.26,8.06,5.442
17,34,31,17.26,8.30,5.61
17,35,31,17.26,8.55,5.785
17,36,31,17.26,8.79,5.953
17,37,31,17.26,9.04,6.128
17,38,31,17.26,9.28,6.296
17,39,31,17.26,9.53,6.471
17,40,31,17.26,9.77,6.639
17,41,31,17.26,10.01,6.807
17,42,31,17.26,10.26,6.982
17,43,31,17.26,10.50,7.15
17,44,31,17.26,10.75,7.325
17,45,31,17.26,10.99,7.493
17,46,31,17.26,11.24,7.668
17,47,31,17.26,11.48,7.836
17,48,31,17.26,11.72,8.004
17,49,31,17.26,11.97,8.179
17,50,31,17.26,12.21,8.347
17,51,31,17.26,12.46,8.522
17,52,31,17.26,12.70,8.69
17,53,31,17.26,12.95,8.865
17,54,31,17.26,13.20,9.04
17,55,31,17.26,13.43,9.201
17,56,31,17.26,13.68,9.376
17,57,31,17.26,13.92,9.544
17,58,31,17.26,14.17,9.719
17,59,31,17.26,14.41,9.887
17,60,31,17.26,14.66,10.062
17,61,31,17.26,14.90,10.23
17,62,31,17.26,15.14,10.398
17,63,31,17.26,15.39,10.573
17,64,31,17.26,15.63,10.741
17,65,31,17.26,15.88,10.916
17,66,31,17.26,16.12,11.084
17,67,31,17.26,16.37,11.259
17,68,31,17.26,16.61,11.427
17,69,31,17.26,16.85,11.595
17,10,32,17.34,2.44,1.508
17,11,32,17.34,2.69,1.683
17,12,32,17.34,2.93,1.851
17,13,32,17.34,3.18,2.026
17,14,32,17.34,3.42,2.194
17,15,32,17.34,3.66,2.362
17,16,32,17.34,3.91,2.537
17,17,32,17.34,4.15,2.705
17,18,32,17.34,4.40,2.88
17,19,32,17.34,4.64,3.048
17,20,32,17.34,4.89,3.223
17,21,32,17.34,5.12,3.384
17,22,32,17.34,5.37,3.559
17,23,32,17.34,5.62,3.734
17,24,32,17.34,5.86,3.902
17,25,32,17.34,6.11,4.077
17,26,32,17.34,6.35,4.245
17,27,32,17.34,6.59,4.413
17,28,32,17.34,6.84,4.588
17,29,32,17.34,7.08,4.756
17,30,32,17.34,7.33,4.931
17,31,32,17.34,7.57,5.099
17,32,32,17.34,7.82,5.274
17,33,32,17.34,8.06,5.442
17,34,32,17.34,8.30,5.61
17,35,32,17.34,8.55,5.785
17,36,32,17.34,8.79,5.953
17,37,32,17.34,9.04,6.128
17,38,32,17.34,9.28,6.296
17,39,32,17.34,9.53,6.471
17,40,32,17.34,9.77,6.639
17,41,32,17.34,10.01,6.807
17,42,32,17.34,10.26,6.982
17,43,32,17.34,10.50,7.15
17,44,32,17.34,10.75,7.325
17,45,32,17.34,10.99,7.493
17,46,32,17.34,11.24,7.668
17,47,32,17.34,11.48,7.836
17,48,32,17.34,11.72,8.004
17,49,32,17.34,11.97,8.179
17,50,32,17.34,12.21,8.347
17,51,32,17.34,12.46,8.522
17,52,32,17.34,12.70,8.69
17,53,32,17.34,12.95,8.865
17,54,32,17.34,13.20,9.04
17,55,32,17.34,13.43,9.201
17,56,32,17.34,13.68,9.376
17,57,32,17.34,13.92,9.544
17,58,32,17.34,14.17,9.719
17,59,32,17.34,14.41,9.887
17,60,32,17.34,14.66,10.062
17,61,32,17.34,14.90,10.23
17,62,32,17.34,15.14,10.398
17,63,32,17.34,15.39,10.573
17,64,32,17.34,15.63,10.741
17,65,32,17.34,15.88,10.916
17,66,32,17.34,16.12,11.084
17,67,32,17.34,16.37,11.259
17,68,32,17.34,16.61,11.427
17,69,32,17.34,16.85,11.595
17,10,33,17.42,2.44,1.508
17,11,33,17.42,2.69,1.683
17,12,33,17.42,2.93,1.851
17,13,33,17.42,3.18,2.026
17,14,33,17.42,3.42,2.194
17,15,33,17.42,3.66,2.362
17,16,33,17.42,3.91,2.537
17,17,33,17.42,4.15,2.705
17,18,33,17.42,4.40,2.88
17,19,33,17.42,4.64,3.048
17,20,33,17.42,4.89,3.223
17,21,33,17.42,5.12,3.384
17,22,33,17.42,5.37,3.559
17,23,33,17.42,5.62,3.734
17,24,33,17.42,5.86,3.902
17,25,33,17.42,6.11,4.077
17,26,33,17.42,6.35,4.245
17,27,33,17.42,6.59,4.413
17,28,33,17.42,6.84,4.588
17,29,33,17.42,7.08,4.756
17,30,33,17.42,7.33,4.931
17,31,33,17.42,7.57,5.099
17,32,33,17.42,7.82,5.274
17,33,33,17.42,8.06,5.442
17,34,33,17.42,8.30,5.61
17,35,33,17.42,8.55,5.785
17,36,33,17.42,8.79,5.953
17,37,33,17.42,9.04,6.128
17,38,33,17.42,9.28,6.296
17,39,33,17.42,9.53,6.471
17,40,33,17.42,9.77,6.639
17,41,33,17.42,10.01,6.807
17,42,33,17.42,10.26,6.982
17,43,33,17.42,10.50,7.15
17,44,33,17.42,10.75,7.325
17,45,33,17.42,10.99,7.493
17,46,33,17.42,11.24,7.668
17,47,33,17.42,11.48,7.836
17,48,33,17.42,11.72,8.004
17,49,33,17.42,11.97,8.179
17,50,33,17.42,12.21,8.347
17,51,33,17.42,12.46,8.522
17,52,33,17.42,12.70,8.69
17,53,33,17.42,12.95,8.865
17,54,33,17.42,13.20,9.04
17,55,33,17.42,13.43,9.201
17,56,33,17.42,13.68,9.376
17,57,33,17.42,13.92,9.544
17,58,33,17.42,14.17,9.719
17,59,33,17.42,14.41,9.887
17,60,33,17.42,14.66,10.062
17,61,33,17.42,14.90,10.23
17,62,33,17.42,15.14,10.398
17,63,33,17.42,15.39,10.573
17,64,33,17.42,15.63,10.741
17,65,33,17.42,15.88,10.916
17,66,33,17.42,16.12,11.084
17,67,33,17.42,16.37,11.259
17,68,33,17.42,16.61,11.427
17,69,33,17.42,16.85,11.595
17,10,34,17.5,2.44,1.508
17,11,34,17.5,2.69,1.683
17,12,34,17.5,2.93,1.851
17,13,34,17.5,3.18,2.026
17,14,34,17.5,3.42,2.194
17,15,34,17.5,3.66,2.362
17,16,34,17.5,3.91,2.537
17,17,34,17.5,4.15,2.705
17,18,34,17.5,4.40,2.88
17,19,34,17.5,4.64,3.048
17,20,34,17.5,4.89,3.223
17,21,34,17.5,5.12,3.384
17,22,34,17.5,5.37,3.559
17,23,34,17.5,5.62,3.734
17,24,34,17.5,5.86,3.902
17,25,34,17.5,6.11,4.077
17,26,34,17.5,6.35,4.245
17,27,34,17.5,6.59,4.413
17,28,34,17.5,6.84,4.588
17,29,34,17.5,7.08,4.756
17,30,34,17.5,7.33,4.931
17,31,34,17.5,7.57,5.099
17,32,34,17.5,7.82,5.274
17,33,34,17.5,8.06,5.442
17,34,34,17.5,8.30,5.61
17,35,34,17.5,8.55,5.785
17,36,34,17.5,8.79,5.953
17,37,34,17.5,9.04,6.128
17,38,34,17.5,9.28,6.296
17,39,34,17.5,9.53,6.471
17,40,34,17.5,9.77,6.639
17,41,34,17.5,10.01,6.807
17,42,34,17.5,10.26,6.982
17,43,34,17.5,10.50,7.15
17,44,34,17.5,10.75,7.325
17,45,34,17.5,10.99,7.493
17,46,34,17.5,11.24,7.668
17,47,34,17.5,11.48,7.836
17,48,34,17.5,11.72,8.004
17,49,34,17.5,11.97,8.179
17,50,34,17.5,12.21,8.347
17,51,34,17.5,12.46,8.522
17,52,34,17.5,12.70,8.69
17,53,34,17.5,12.95,8.865
17,54,34,17.5,13.20,9.04
17,55,34,17.5,13.43,9.201
17,56,34,17.5,13.68,9.376
17,57,34,17.5,13.92,9.544
17,58,34,17.5,14.17,9.719
17,59,34,17.5,14.41,9.887
17,60,34,17.5,14.66,10.062
17,61,34,17.5,14.90,10.23
17,62,34,17.5,15.14,10.398
17,63,34,17.5,15.39,10.573
17,64,34,17.5,15.63,10.741
17,65,34,17.5,15.88,10.916
17,66,34,17.5,16.12,11.084
17,67,34,17.5,16.37,11.259
17,68,34,17.5,16.61,11.427
17,69,34,17.5,16.85,11.595
17,10,35,17.59,2.44,1.508
17,11,35,17.59,2.69,1.683
17,12,35,17.59,2.93,1.851
17,13,35,17.59,3.18,2.026
17,14,35,17.59,3.42,2.194
17,15,35,17.59,3.66,2.362
17,16,35,17.59,3.91,2.537
17,17,35,17.59,4.15,2.705
17,18,35,17.59,4.40,2.88
17,19,35,17.59,4.64,3.048
17,20,35,17.59,4.89,3.223
17,21,35,17.59,5.12,3.384
17,22,35,17.59,5.37,3.559
17,23,35,17.59,5.62,3.734
17,24,35,17.59,5.86,3.902
17,25,35,17.59,6.11,4.077
17,26,35,17.59,6.35,4.245
17,27,35,17.59,6.59,4.413
17,28,35,17.59,6.84,4.588
17,29,35,17.59,7.08,4.756
17,30,35,17.59,7.33,4.931
17,31,35,17.59,7.57,5.099
17,32,35,17.59,7.82,5.274
17,33,35,17.59,8.06,5.442
17,34,35,17.59,8.30,5.61
17,35,35,17.59,8.55,5.785
17,36,35,17.59,8.79,5.953
17,37,35,17.59,9.04,6.128
17,38,35,17.59,9.28,6.296
17,39,35,17.59,9.53,6.471
17,40,35,17.59,9.77,6.639
17,41,35,17.59,10.01,6.807
17,42,35,17.59,10.26,6.982
17,43,35,17.59,10.50,7.15
17,44,35,17.59,10.75,7.325
17,45,35,17.59,10.99,7.493
17,46,35,17.59,11.24,7.668
17,47,35,17.59,11.48,7.836
17,48,35,17.59,11.72,8.004
17,49,35,17.59,11.97,8.179
17,50,35,17.59,12.21,8.347
17,51,35,17.59,12.46,8.522
17,52,35,17.59,12.70,8.69
17,53,35,17.59,12.95,8.865
17,54,35,17.59,13.20,9.04
17,55,35,17.59,13.43,9.201
17,56,35,17.59,13.68,9.376
17,57,35,17.59,13.92,9.544
17,58,35,17.59,14.17,9.719
17,59,35,17.59,14.41,9.887
17,60,35,17.59,14.66,10.062
17,61,35,17.59,14.90,10.23
17,62,35,17.59,15.14,10.398
17,63,35,17.59,15.39,10.573
17,64,35,17.59,15.63,10.741
17,65,35,17.59,15.88,10.916
17,66,35,17.59,16.12,11.084
17,67,35,17.59,16.37,11.259
17,68,35,17.59,16.61,11.427
17,69,35,17.59,16.85,11.595
17,10,36,17.68,2.44,1.508
17,11,36,17.68,2.69,1.683
17,12,36,17.68,2.93,1.851
17,13,36,17.68,3.18,2.026
17,14,36,17.68,3.42,2.194
17,15,36,17.68,3.66,2.362
17,16,36,17.68,3.91,2.537
17,17,36,17.68,4.15,2.705
17,18,36,17.68,4.40,2.88
17,19,36,17.68,4.64,3.048
17,20,36,17.68,4.89,3.223
17,21,36,17.68,5.12,3.384
17,22,36,17.68,5.37,3.559
17,23,36,17.68,5.62,3.734
17,24,36,17.68,5.86,3.902
17,25,36,17.68,6.11,4.077
17,26,36,17.68,6.35,4.245
17,27,36,17.68,6.59,4.413
17,28,36,17.68,6.84,4.588
17,29,36,17.68,7.08,4.756
17,30,36,17.68,7.33,4.931
17,31,36,17.68,7.57,5.099
17,32,36,17.68,7.82,5.274
17,33,36,17.68,8.06,5.442
17,34,36,17.68,8.30,5.61
17,35,36,17.68,8.55,5.785
17,36,36,17.68,8.79,5.953
17,37,36,17.68,9.04,6.128
17,38,36,17.68,9.28,6.296
17,39,36,17.68,9.53,6.471
17,40,36,17.68,9.77,6.639
17,41,36,17.68,10.01,6.807
17,42,36,17.68,10.26,6.982
17,43,36,17.68,10.50,7.15
17,44,36,17.68,10.75,7.325
17,45,36,17.68,10.99,7.493
17,46,36,17.68,11.24,7.668
17,47,36,17.68,11.48,7.836
17,48,36,17.68,11.72,8.004
17,49,36,17.68,11.97,8.179
17,50,36,17.68,12.21,8.347
17,51,36,17.68,12.46,8.522
17,52,36,17.68,12.70,8.69
17,53,36,17.68,12.95,8.865
17,54,36,17.68,13.20,9.04
17,55,36,17.68,13.43,9.201
17,56,36,17.68,13.68,9.376
17,57,36,17.68,13.92,9.544
17,58,36,17.68,14.17,9.719
17,59,36,17.68,14.41,9.887
17,60,36,17.68,14.66,10.062
17,61,36,17.68,14.90,10.23
17,62,36,17.68,15.14,10.398
17,63,36,17.68,15.39,10.573
17,64,36,17.68,15.63,10.741
17,65,36,17.68,15.88,10.916
17,66,36,17.68,16.12,11.084
17,67,36,17.68,16.37,11.259
17,68,36,17.68,16.61,11.427
17,69,36,17.68,16.85,11.595
17,10,37,17.77,2.44,1.508
17,11,37,17.77,2.69,1.683
17,12,37,17.77,2.93,1.851
17,13,37,17.77,3.18,2.026
17,14,37,17.77,3.42,2.194
17,15,37,17.77,3.66,2.362
17,16,37,17.77,3.91,2.537
17,17,37,17.77,4.15,2.705
17,18,37,17.77,4.40,2.88
17,19,37,17.77,4.64,3.048
17,20,37,17.77,4.89,3.223
17,21,37,17.77,5.12,3.384
17,22,37,17.77,5.37,3.559
17,23,37,17.77,5.62,3.734
17,24,37,17.77,5.86,3.902
17,25,37,17.77,6.11,4.077
17,26,37,17.77,6.35,4.245
17,27,37,17.77,6.59,4.413
17,28,37,17.77,6.84,4.588
17,29,37,17.77,7.08,4.756
17,30,37,17.77,7.33,4.931
17,31,37,17.77,7.57,5.099
17,32,37,17.77,7.82,5.274
17,33,37,17.77,8.06,5.442
17,34,37,17.77,8.30,5.61
17,35,37,17.77,8.55,5.785
17,36,37,17.77,8.79,5.953
17,37,37,17.77,9.04,6.128
17,38,37,17.77,9.28,6.296
17,39,37,17.77,9.53,6.471
17,40,37,17.77,9.77,6.639
17,41,37,17.77,10.01,6.807
17,42,37,17.77,10.26,6.982
17,43,37,17.77,10.50,7.15
17,44,37,17.77,10.75,7.325
17,45,37,17.77,10.99,7.493
17,46,37,17.77,11.24,7.668
17,47,37,17.77,11.48,7.836
17,48,37,17.77,11.72,8.004
17,49,37,17.77,11.97,8.179
17,50,37,17.77,12.21,8.347
17,51,37,17.77,12.46,8.522
17,52,37,17.77,12.70,8.69
17,53,37,17.77,12.95,8.865
17,54,37,17.77,13.20,9.04
17,55,37,17.77,13.43,9.201
17,56,37,17.77,13.68,9.376
17,57,37,17.77,13.92,9.544
17,58,37,17.77,14.17,9.719
17,59,37,17.77,14.41,9.887
17,60,37,17.77,14.66,10.062
17,61,37,17.77,14.90,10.23
17,62,37,17.77,15.14,10.398
17,63,37,17.77,15.39,10.573
17,64,37,17.77,15.63,10.741
17,65,37,17.77,15.88,10.916
17,66,37,17.77,16.12,11.084
17,67,37,17.77,16.37,11.259
17,68,37,17.77,16.61,11.427
17,69,37,17.77,16.85,11.595
17,10,38,17.86,2.44,1.508
17,11,38,17.86,2.69,1.683
17,12,38,17.86,2.93,1.851
17,13,38,17.86,3.18,2.026
17,14,38,17.86,3.42,2.194
17,15,38,17.86,3.66,2.362
17,16,38,17.86,3.91,2.537
17,17,38,17.86,4.15,2.705
17,18,38,17.86,4.40,2.88
17,19,38,17.86,4.64,3.048
17,20,38,17.86,4.89,3.223
17,21,38,17.86,5.12,3.384
17,22,38,17.86,5.37,3.559
17,23,38,17.86,5.62,3.734
17,24,38,17.86,5.86,3.902
17,25,38,17.86,6.11,4.077
17,26,38,17.86,6.35,4.245
17,27,38,17.86,6.59,4.413
17,28,38,17.86,6.84,4.588
17,29,38,17.86,7.08,4.756
17,30,38,17.86,7.33,4.931
17,31,38,17.86,7.57,5.099
17,32,38,17.86,7.82,5.274
17,33,38,17.86,8.06,5.442
17,34,38,17.86,8.30,5.61
17,35,38,17.86,8.55,5.785
17,36,38,17.86,8.79,5.953
17,37,38,17.86,9.04,6.128
17,38,38,17.86,9.28,6.296
17,39,38,17.86,9.53,6.471
17,40,38,17.86,9.77,6.639
17,41,38,17.86,10.01,6.807
17,42,38,17.86,10.26,6.982
17,43,38,17.86,10.50,7.15
17,44,38,17.86,10.75,7.325
17,45,38,17.86,10.99,7.493
17,46,38,17.86,11.24,7.668
17,47,38,17.86,11.48,7.836
17,48,38,17.86,11.72,8.004
17,49,38,17.86,11.97,8.179
17,50,38,17.86,12.21,8.347
17,51,38,17.86,12.46,8.522
17,52,38,17.86,12.70,8.69
17,53,38,17.86,12.95,8.865
17,54,38,17.86,13.20,9.04
17,55,38,17.86,13.43,9.201
17,56,38,17.86,13.68,9.376
17,57,38,17.86,13.92,9.544
17,58,38,17.86,14.17,9.719
17,59,38,17.86,14.41,9.887
17,60,38,17.86,14.66,10.062
17,61,38,17.86,14.90,10.23
17,62,38,17.86,15.14,10.398
17,63,38,17.86,15.39,10.573
17,64,38,17.86,15.63,10.741
17,65,38,17.86,15.88,10.916
17,66,38,17.86,16.12,11.084
17,67,38,17.86,16.37,11.259
17,68,38,17.86,16.61,11.427
17,69,38,17.86,16.85,11.595
17,10,39,17.95,2.44,1.508
17,11,39,17.95,2.69,1.683
17,12,39,17.95,2.93,1.851
17,13,39,17.95,3.18,2.026
17,14,39,17.95,3.42,2.194
17,15,39,17.95,3.66,2.362
17,16,39,17.95,3.91,2.537
17,17,39,17.95,4.15,2.705
17,18,39,17.95,4.40,2.88
17,19,39,17.95,4.64,3.048
17,20,39,17.95,4.89,3.223
17,21,39,17.95,5.12,3.384
17,22,39,17.95,5.37,3.559
17,23,39,17.95,5.62,3.734
17,24,39,17.95,5.86,3.902
17,25,39,17.95,6.11,4.077
17,26,39,17.95,6.35,4.245
17,27,39,17.95,6.59,4.413
17,28,39,17.95,6.84,4.588
17,29,39,17.95,7.08,4.756
17,30,39,17.95,7.33,4.931
17,31,39,17.95,7.57,5.099
17,32,39,17.95,7.82,5.274
17,33,39,17.95,8.06,5.442
17,34,39,17.95,8.30,5.61
17,35,39,17.95,8.55,5.785
17,36,39,17.95,8.79,5.953
17,37,39,17.95,9.04,6.128
17,38,39,17.95,9.28,6.296
17,39,39,17.95,9.53,6.471
17,40,39,17.95,9.77,6.639
17,41,39,17.95,10.01,6.807
17,42,39,17.95,10.26,6.982
17,43,39,17.95,10.50,7.15
17,44,39,17.95,10.75,7.325
17,45,39,17.95,10.99,7.493
17,46,39,17.95,11.24,7.668
17,47,39,17.95,11.48,7.836
17,48,39,17.95,11.72,8.004
17,49,39,17.95,11.97,8.179
17,50,39,17.95,12.21,8.347
17,51,39,17.95,12.46,8.522
17,52,39,17.95,12.70,8.69
17,53,39,17.95,12.95,8.865
17,54,39,17.95,13.20,9.04
17,55,39,17.95,13.43,9.201
17,56,39,17.95,13.68,9.376
17,57,39,17.95,13.92,9.544
17,58,39,17.95,14.17,9.719
17,59,39,17.95,14.41,9.887
17,60,39,17.95,14.66,10.062
17,61,39,17.95,14.90,10.23
17,62,39,17.95,15.14,10.398
17,63,39,17.95,15.39,10.573
17,64,39,17.95,15.63,10.741
17,65,39,17.95,15.88,10.916
17,66,39,17.95,16.12,11.084
17,67,39,17.95,16.37,11.259
17,68,39,17.95,16.61,11.427
17,69,39,17.95,16.85,11.595
17,10,40,18.04,2.44,1.508
17,11,40,18.04,2.69,1.683
17,12,40,18.04,2.93,1.851
17,13,40,18.04,3.18,2.026
17,14,40,18.04,3.42,2.194
17,15,40,18.04,3.66,2.362
17,16,40,18.04,3.91,2.537
17,17,40,18.04,4.15,2.705
17,18,40,18.04,4.40,2.88
17,19,40,18.04,4.64,3.048
17,20,40,18.04,4.89,3.223
17,21,40,18.04,5.12,3.384
17,22,40,18.04,5.37,3.559
17,23,40,18.04,5.62,3.734
17,24,40,18.04,5.86,3.902
17,25,40,18.04,6.11,4.077
17,26,40,18.04,6.35,4.245
17,27,40,18.04,6.59,4.413
17,28,40,18.04,6.84,4.588
17,29,40,18.04,7.08,4.756
17,30,40,18.04,7.33,4.931
17,31,40,18.04,7.57,5.099
17,32,40,18.04,7.82,5.274
17,33,40,18.04,8.06,5.442
17,34,40,18.04,8.30,5.61
17,35,40,18.04,8.55,5.785
17,36,40,18.04,8.79,5.953
17,37,40,18.04,9.04,6.128
17,38,40,18.04,9.28,6.296
17,39,40,18.04,9.53,6.471
17,40,40,18.04,9.77,6.639
17,41,40,18.04,10.01,6.807
17,42,40,18.04,10.26,6.982
17,43,40,18.04,10.50,7.15
17,44,40,18.04,10.75,7.325
17,45,40,18.04,10.99,7.493
17,46,40,18.04,11.24,7.668
17,47,40,18.04,11.48,7.836
17,48,40,18.04,11.72,8.004
17,49,40,18.04,11.97,8.179
17,50,40,18.04,12.21,8.347
17,51,40,18.04,12.46,8.522
17,52,40,18.04,12.70,8.69
17,53,40,18.04,12.95,8.865
17,54,40,18.04,13.20,9.04
17,55,40,18.04,13.43,9.201
17,56,40,18.04,13.68,9.376
17,57,40,18.04,13.92,9.544
17,58,40,18.04,14.17,9.719
17,59,40,18.04,14.41,9.887
17,60,40,18.04,14.66,10.062
17,61,40,18.04,14.90,10.23
17,62,40,18.04,15.14,10.398
17,63,40,18.04,15.39,10.573
17,64,40,18.04,15.63,10.741
17,65,40,18.04,15.88,10.916
17,66,40,18.04,16.12,11.084
17,67,40,18.04,16.37,11.259
17,68,40,18.04,16.61,11.427
17,69,40,18.04,16.85,11.595
18,10,17,17.32,2.43,1.501
18,11,17,17.32,2.68,1.676
18,12,17,17.32,2.92,1.844
18,13,17,17.32,3.16,2.012
18,14,17,17.32,3.41,2.187
18,15,17,17.32,3.65,2.355
18,16,17,17.32,3.89,2.523
18,17,17,17.32,4.14,2.698
18,18,17,17.32,4.38,2.866
18,19,17,17.32,4.62,3.034
18,20,17,17.32,4.87,3.209
18,21,17,17.32,5.11,3.377
18,22,17,17.32,5.35,3.545
18,23,17,17.32,5.60,3.72
18,24,17,17.32,5.84,3.888
18,25,17,17.32,6.08,4.056
18,26,17,17.32,6.32,4.224
18,27,17,17.32,6.57,4.399
18,28,17,17.32,6.81,4.567
18,29,17,17.32,7.05,4.735
18,30,17,17.32,7.30,4.91
18,31,17,17.32,7.54,5.078
18,32,17,17.32,7.78,5.246
18,33,17,17.32,8.02,5.414
18,34,17,17.32,8.27,5.589
18,35,17,17.32,8.51,5.757
18,36,17,17.32,8.76,5.932
18,37,17,17.32,9.00,6.1
18,38,17,17.32,9.24,6.268
18,39,17,17.32,9.49,6.443
18,40,17,17.32,9.73,6.611
18,41,17,17.32,9.97,6.779
18,42,17,17.32,10.22,6.954
18,43,17,17.32,10.46,7.122
18,44,17,17.32,10.70,7.29
18,45,17,17.32,10.95,7.465
18,46,17,17.32,11.19,7.633
18,47,17,17.32,11.43,7.801
18,48,17,17.32,11.68,7.976
18,49,17,17.32,11.92,8.144
18,50,17,17.32,12.16,8.312
18,51,17,17.32,12.41,8.487
18,52,17,17.32,12.65,8.655
18,53,17,17.32,12.89,8.823
18,54,17,17.32,13.14,8.998
18,55,17,17.32,13.38,9.166
18,56,17,17.32,13.62,9.334
18,57,17,17.32,13.87,9.509
18,58,17,17.32,14.11,9.677
18,59,17,17.32,14.35,9.845
18,60,17,17.32,14.60,10.02
18,61,17,17.32,14.84,10.188
18,62,17,17.32,15.08,10.356
18,63,17,17.32,15.33,10.531
18,64,17,17.32,15.57,10.699
18,65,17,17.32,15.81,10.867
18,66,17,17.32,16.06,11.042
18,67,17,17.32,16.30,11.21
18,68,17,17.32,16.54,11.378
18,69,17,17.32,16.79,11.553
18,70,17,17.32,17.03,11.721
18,71,17,17.32,17.27,11.889
18,72,17,17.32,17.52,12.064
18,73,17,17.32,17.76,12.232
18,74,17,17.32,18.00,12.4
18,10,18,17.38,2.43,1.501
18,11,18,17.38,2.68,1.676
18,12,18,17.38,2.92,1.844
18,13,18,17.38,3.16,2.012
18,14,18,17.38,3.41,2.187
18,15,18,17.38,3.65,2.355
18,16,18,17.38,3.89,2.523
18,17,18,17.38,4.14,2.698
18,18,18,17.38,4.38,2.866
18,19,18,17.38,4.62,3.034
18,20,18,17.38,4.87,3.209
18,21,18,17.38,5.11,3.377
18,22,18,17.38,5.35,3.545
18,23,18,17.38,5.60,3.72
18,24,18,17.38,5.84,3.888
18,25,18,17.38,6.08,4.056
18,26,18,17.38,6.32,4.224
18,27,18,17.38,6.57,4.399
18,28,18,17.38,6.81,4.567
18,29,18,17.38,7.05,4.735
18,30,18,17.38,7.30,4.91
18,31,18,17.38,7.54,5.078
18,32,18,17.38,7.78,5.246
18,33,18,17.38,8.02,5.414
18,34,18,17.38,8.27,5.589
18,35,18,17.38,8.51,5.757
18,36,18,17.38,8.76,5.932
18,37,18,17.38,9.00,6.1
18,38,18,17.38,9.24,6.268
18,39,18,17.38,9.49,6.443
18,40,18,17.38,9.73,6.611
18,41,18,17.38,9.97,6.779
18,42,18,17.38,10.22,6.954
18,43,18,17.38,10.46,7.122
18,44,18,17.38,10.70,7.29
18,45,18,17.38,10.95,7.465
18,46,18,17.38,11.19,7.633
18,47,18,17.38,11.43,7.801
18,48,18,17.38,11.68,7.976
18,49,18,17.38,11.92,8.144
18,50,18,17.38,12.16,8.312
18,51,18,17.38,12.41,8.487
18,52,18,17.38,12.65,8.655
18,53,18,17.38,12.89,8.823
18,54,18,17.38,13.14,8.998
